,Name,Country,revid,0,Population,article_quality
13050,Gopi Chand Bhargava,India,797479404,Stub,1314097616,Stub
13051,Banda Karthika Reddy,India,797671490,Stub,1314097616,Stub
13052,Hemant Katare,India,797675693,Stub,1314097616,Stub
13053,William Lee-Warner,India,797697432,Stub,1314097616,Stub
13054,Teja Singh Akarpuri,India,797756385,Start,1314097616,Start
13055,Sukhbans Kaur Bhinder,India,797805370,Start,1314097616,Start
13056,Soni Sori,India,797864518,GA,1314097616,GA
13057,Heera Saraniya,India,798236459,Start,1314097616,Start
13058,Sunila Devi,India,798314604,Start,1314097616,Start
13059,Dola Sen,India,798317896,Stub,1314097616,Stub
13060,Dharambir,India,798337847,Stub,1314097616,Stub
13061,Tariq Anwar (politician),India,798458314,Start,1314097616,Start
13062,T. S. Bajwa,India,798462703,Stub,1314097616,Stub
13063,Rajinder Kaur,India,798482202,Stub,1314097616,Stub
13064,Kamini Jindal,India,798492139,Stub,1314097616,Stub
13065,Somnath Lahiri,India,798507651,Start,1314097616,Start
13066,K. S. Sabarinathan,India,798531706,Start,1314097616,Start
13067,Om Prakash Chautala,India,798550386,Start,1314097616,Start
13068,Veena Shahi,India,798591279,Stub,1314097616,Stub
13069,Suman Mahato,India,798591307,Stub,1314097616,Stub
13070,Mamtaz Sanghamita,India,798591335,Start,1314097616,Start
13071,Uma Saren,India,798591337,Stub,1314097616,Stub
13072,Neelam Sonkar,India,798591341,Stub,1314097616,Stub
13073,Savitri Thakur,India,798591447,Stub,1314097616,Stub
13074,Begum Akbar Jehan Abdullah,India,798591716,Start,1314097616,Start
13075,Akkamma Devi,India,798591718,Stub,1314097616,Stub
13076,Sarojini Mahishi,India,798591724,Start,1314097616,Start
13077,Satwinder Kaur Dhaliwal,India,798591730,Stub,1314097616,Stub
13078,Annai Meenambal Shivaraj,India,798591732,Stub,1314097616,Stub
13079,Bijoya Chakravarty,India,798591753,Start,1314097616,Start
13080,Chandresh Kumari Katoch,India,798591770,Start,1314097616,Start
13081,Renuka Chowdhury,India,798591772,C,1314097616,C
13082,Kailasho Devi,India,798591777,Stub,1314097616,Stub
13083,Preneet Kaur,India,798591781,C,1314097616,C
13084,Rita Verma,India,798591892,Start,1314097616,Start
13085,Suryakanta Patil,India,798591916,Start,1314097616,Start
13086,Girija Vyas,India,798591931,Start,1314097616,Start
13087,Ranee Narah,India,798594242,Start,1314097616,Start
13088,Sushila Nayyar,India,798595421,Start,1314097616,Start
13089,R. Bindu,India,798595805,Stub,1314097616,Stub
13090,Sabitha Beegam,India,798595849,Stub,1314097616,Stub
13091,Sidharth Kuncalienker,India,798672443,Start,1314097616,Start
13092,Raj Kumar Ranbir Singh,India,798840765,Stub,1314097616,Stub
13093,Ramesh Chander Bidhan,India,798841317,Stub,1314097616,Stub
13094,Sangam Lal Gupta,India,798860488,Stub,1314097616,Stub
13095,Dasarathi Tah,India,799020036,Start,1314097616,Start
13096,Vijay Kumar Shukla,India,799155296,Start,1314097616,Start
13097,Phosum Khimhun,India,799185547,Stub,1314097616,Stub
13098,G. Kuchelar,India,799254441,Stub,1314097616,Stub
13099,V. Sadasivan,India,799263010,Stub,1314097616,Stub
13100,Sanjiv Kumar (politician),India,799356960,Stub,1314097616,Stub
13101,K. Kalyanasundaramier,India,799524405,Start,1314097616,Start
13102,Dharti Pakad,India,799799902,Stub,1314097616,Stub
13103,Beant Singh (chief minister),India,799831250,Start,1314097616,Start
13104,Purushottam Mavalankar,India,799855926,Start,1314097616,Start
13105,Vivek Gupta,India,799962674,Start,1314097616,Start
13106,Anant Kumar Singh,India,800008816,Start,1314097616,Start
13107,Ngamthang Haokip,India,800051636,Stub,1314097616,Stub
13108,Neeraj Chaturvedi,India,800071527,Stub,1314097616,Stub
13109,Disqualification of convicted representatives in India,India,800074918,Start,1314097616,Start
13110,Francisco Pacheco (politician),India,800084940,C,1314097616,C
13111,Lalit Nagar,India,800111753,Stub,1314097616,Stub
13112,Shakeel Ahmad Khan,India,800129147,Start,1314097616,Start
13113,Shubha Raul,India,800156436,Start,1314097616,Start
13114,Amerika Pradhan,India,800198207,Stub,1314097616,Stub
13115,Rao Dan Singh,India,800227673,Start,1314097616,Start
13116,Abhimanyu Rao,India,800233652,Stub,1314097616,Stub
13117,Political families of India,India,800298539,B,1314097616,B
13118,Satyavrata Siddhantalankar,India,800362126,Stub,1314097616,Stub
13119,Malini Gaud,India,800434387,Stub,1314097616,Stub
13120,Mamta Meena,India,800439390,Stub,1314097616,Stub
13121,Annapurna Mishra,India,800444804,Stub,1314097616,Stub
13122,Krishna Murari Moghe,India,800444848,Stub,1314097616,Stub
13123,Janak Kotak,India,800458456,Stub,1314097616,Stub
13124,Inder Singh Namdhari,India,800466467,Stub,1314097616,Stub
13125,Sultan Ahmed (politician),India,800471907,Stub,1314097616,Stub
13126,Ramdas Nayak,India,800479004,Stub,1314097616,Stub
13127,Raghu Nandan Mandal,India,800483645,Start,1314097616,Start
13128,Vidya Charan Shukla,India,800486975,C,1314097616,C
13129,Suman Shringi,India,800487310,Stub,1314097616,Stub
13130,Radha Raman Shastri,India,800488513,Start,1314097616,Start
13131,Amit Shah (mayor),India,800489745,Start,1314097616,Start
13132,Chandu Lal Sahu,India,800491541,Stub,1314097616,Stub
13133,Lakhan Lal Sahu,India,800491560,Stub,1314097616,Stub
13134,Manjinder Singh Sirsa,India,800546199,Stub,1314097616,Stub
13135,Salman Haidar,India,800573533,Stub,1314097616,Stub
13136,Bakhshish Singh Virk,India,800583707,Stub,1314097616,Stub
13137,Malik Barkat Ali,India,800604861,Start,1314097616,Start
13138,Dutta Samant,India,800693722,C,1314097616,C
13139,Jaipal Singh Munda,India,800833612,C,1314097616,C
13140,Thirumudi N. Sethuraman,India,800904841,Start,1314097616,Start
13141,K. C. Tyagi,India,800946100,Start,1314097616,Start
13142,Hardeep Singh Puri,India,800953482,Start,1314097616,Start
13143,Sansuma Khunggur Bwiswmuthiary,India,801051348,Stub,1314097616,Stub
13144,Bikram Singh Thekedar,India,801208087,Start,1314097616,Start
13145,Political families of Bihar,India,801235229,Start,1314097616,Start
13146,Haren Pandya,India,801250727,C,1314097616,C
13147,Wahengbam Nipamacha Singh,India,801288983,Stub,1314097616,Stub
13148,K. Somaprasad,India,801298107,Stub,1314097616,Stub
13149,Dinesh Nandan Sahay,India,801300264,Stub,1314097616,Stub
13150,Mahender Singh Gurjar,India,801327382,Stub,1314097616,Stub
13151,Chiman Saparaiya,India,801334455,Stub,1314097616,Stub
13152,Zora Singh Maan,India,801340732,Stub,1314097616,Stub
13153,Sunil Kumar Sharma (politician),India,801374003,Start,1314097616,Start
13154,Bijoy Kumar Hrangkhawl,India,801394016,Stub,1314097616,Stub
13155,Triloki Nath Kaul,India,801417289,Start,1314097616,Start
13156,V. D. Satheesan,India,801443513,Stub,1314097616,Stub
13157,Arjan Singh Mastana,India,801459511,Stub,1314097616,Stub
13158,Ravindra Kumar Pandey,India,801544623,Stub,1314097616,Stub
13159,Bidyut Baran Mahato,India,801544691,Stub,1314097616,Stub
13160,Jyotsana Srivastava,India,801545717,Stub,1314097616,Stub
13161,Shatarudra Prakash,India,801546271,Stub,1314097616,Stub
13162,Ram Kripal Sinha,India,801547738,Start,1314097616,Start
13163,Ambedkarism,India,801563949,Stub,1314097616,Stub
13164,T. M. Selvaganapathy,India,801571466,Stub,1314097616,Stub
13165,Sunil Kumar Mahato,India,801578378,Start,1314097616,Start
13166,Sebastian Paul,India,801628685,Start,1314097616,Start
13167,Hukam Ram,India,801634569,Stub,1314097616,Stub
13168,Deputy Chief Minister of Goa,India,801646503,Stub,1314097616,Stub
13169,Mazhar Ali Azhar,India,801702189,Stub,1314097616,Stub
13170,C. N. Annadurai,India,801829674,GA,1314097616,GA
13171,Vinayak Mete,India,801851425,Stub,1314097616,Stub
13172,Amar Shankar Sable,India,801851533,Stub,1314097616,Stub
13173,Nagam Janardhan Reddy,India,801854352,Stub,1314097616,Stub
13174,Ajay Sancheti,India,801856672,Start,1314097616,Start
13175,Fazl-i-Hussain,India,801867696,Start,1314097616,Start
13176,Jagat Singh Mehta,India,801881432,Stub,1314097616,Stub
13177,Altaf Bukhari,India,801971090,Stub,1314097616,Stub
13178,List of politicians from Bihar,India,801985451,C,1314097616,C
13179,Mirwaiz Maulvi Farooq,India,801987075,Stub,1314097616,Stub
13180,Kanaji Thakor,India,801989318,Stub,1314097616,Stub
13181,Political families of Haryana,India,802022159,Start,1314097616,Start
13182,Dilip Sarkar (Tripura politician),India,802045189,Stub,1314097616,Stub
13183,Subhash Chandra,India,802046100,C,1314097616,C
13184,Diba Chandra Hrangkhawl,India,802046671,Stub,1314097616,Stub
13185,Yamuna Prasad Shastri,India,802145542,Stub,1314097616,Stub
13186,A.K. Chellaiya,India,802321777,Stub,1314097616,Stub
13187,Vijay Singh Yadav,India,802345570,Stub,1314097616,Stub
13188,List of politicians of Kerala,India,802370955,Start,1314097616,Start
13189,Ninan Koshy,India,802414245,Stub,1314097616,Stub
13190,Vijay Sampla,India,802466481,Start,1314097616,Start
13191,P. D. T. Acharya,India,802529896,Stub,1314097616,Stub
13192,Saugata Roy,India,802581543,Start,1314097616,Start
13193,Ashok Kantha,India,802593454,Stub,1314097616,Stub
13194,Mohammad Shahabuddin,India,802608034,B,1314097616,B
13195,Mohan Prakash,India,802646972,Stub,1314097616,Stub
13196,Savitri Jindal,India,802753515,Start,1314097616,Start
13197,Ajoy Mukherjee,India,802758971,Start,1314097616,Start
13198,Kiran Kandolkar,India,802909340,Stub,1314097616,Stub
13199,Jagatvir Singh Drona,India,802913991,Start,1314097616,Start
13200,Nago Ganar,India,802915372,Stub,1314097616,Stub
13201,Kamalbhan Singh Marabi,India,802916247,Stub,1314097616,Stub
13202,Sapam Kunjakeswor Singh,India,802916731,Stub,1314097616,Stub
13203,Tesam Pongte,India,802917079,Stub,1314097616,Stub
13204,Kaling Moyong,India,802917093,Stub,1314097616,Stub
13205,Geeta Bharat Jain,India,802918594,Start,1314097616,Start
13206,Bhushan Lal Jangde,India,802918866,Stub,1314097616,Stub
13207,Reshamlal Jangade,India,802918903,Stub,1314097616,Stub
13208,Roop Rani,India,802919376,Stub,1314097616,Stub
13209,Satish Mahana,India,802921178,Stub,1314097616,Stub
13210,Alka Rai,India,802921593,Start,1314097616,Start
13211,Kailash Nath Sonkar,India,802921770,Stub,1314097616,Stub
13212,Keshaw Prasad Chandra,India,802927798,Stub,1314097616,Stub
13213,Shekhar Tiwari,India,802930043,Start,1314097616,Start
13214,Raju Pal,India,802930551,Stub,1314097616,Stub
13215,Jugal Kishore (UP politician),India,802931391,Stub,1314097616,Stub
13216,Rajaram (politician),India,802931614,Stub,1314097616,Stub
13217,Tahir Hussain Siddique,India,802934281,Stub,1314097616,Stub
13218,Kiyanilie Peseyie,India,802989420,Stub,1314097616,Stub
13219,An Autobiography (Nehru),India,803044205,Stub,1314097616,Stub
13220,K. K. Shailaja,India,803082807,Stub,1314097616,Stub
13221,Sanjay Chaudhary,India,803097052,Stub,1314097616,Stub
13222,List of assassinated Indian politicians,India,803192276,Start,1314097616,Start
13223,Anand Mohan Singh,India,803290431,C,1314097616,C
13224,Ashok Kumar Dogra,India,803309174,Stub,1314097616,Stub
13225,Vishakha Raut,India,803325525,Stub,1314097616,Stub
13226,Jawala Prasad Jyotishi,India,803381759,Stub,1314097616,Stub
13227,Matvar Singh Kandari,India,803424318,Stub,1314097616,Stub
13228,Shibu Soren,India,803439644,C,1314097616,C
13229,Kunwar Sushant Singh,India,803499703,Start,1314097616,Start
13230,Prashant Singh,India,803556199,Stub,1314097616,Stub
13231,Ranvijay Singh Judev,India,803578957,Stub,1314097616,Stub
13232,Krishna Tirath,India,803621657,C,1314097616,C
13233,Gopal Rajwani,India,803642740,Start,1314097616,Start
13234,Tarkeshwari Sinha,India,803713107,Start,1314097616,Start
13235,Women's political participation in India,India,803766771,GA,1314097616,GA
13236,Mukhtar Ansari,India,803834149,C,1314097616,C
13237,Yangmaso Shaiza,India,803854781,C,1314097616,C
13238,Sumitra Mahajan,India,803894090,C,1314097616,C
13239,Purushottam Kaushik,India,803923326,Stub,1314097616,Stub
13240,Dilip Tirkey,India,803927279,Start,1314097616,Start
13241,Nagabhairava Jaya Prakash Narayana,India,803935405,C,1314097616,C
13242,Hargovind Bhargava,India,804043583,Stub,1314097616,Stub
13243,Kapil Krishna Thakur,India,804044053,Stub,1314097616,Stub
13244,Prem Khandu Thungan,India,804064963,Stub,1314097616,Stub
13245,Ehsan Jafri,India,804071133,C,1314097616,C
13246,Pappu Kalani,India,804090461,C,1314097616,C
13247,N. Appaji Gowda,India,804132298,Stub,1314097616,Stub
13248,K. V. Narayana Swamy,India,804132817,Stub,1314097616,Stub
13249,Dipankar Bhattacharya,India,804151598,Start,1314097616,Start
13250,Hagrama Mohilary,India,804153459,Stub,1314097616,Stub
13251,Kampa Borgoyary,India,804158476,Stub,1314097616,Stub
13252,Urkhao Gwra Brahma,India,804158584,Stub,1314097616,Stub
13253,Biswajit Daimary,India,804160636,Stub,1314097616,Stub
13254,Rupnath Brahma,India,804160662,Stub,1314097616,Stub
13255,Maharaja Krishna Rasgotra,India,804227373,Start,1314097616,Start
13256,Hukam Singh,India,804232228,Stub,1314097616,Stub
13257,José Ferreira Bossa,India,804254152,Stub,1314097616,Stub
13258,Sewa Singh Thikriwala,India,804314714,Stub,1314097616,Stub
13259,Brijendra Singh,India,804325468,Start,1314097616,Start
13260,Ramappa Timmapur,India,804332531,Stub,1314097616,Stub
13261,Mofida Ahmed,India,804361669,Stub,1314097616,Stub
13262,Neeraj Bora,India,804373990,Start,1314097616,Start
13263,Vinay Shakya,India,804381472,Stub,1314097616,Stub
13264,Pendyal Raghava Rao,India,804388304,Stub,1314097616,Stub
13265,Om Prakash Rajbhar,India,804468241,Start,1314097616,Start
13266,Harcharan Singh Longowal,India,804503167,C,1314097616,C
13267,Akon Bora,India,804513110,Stub,1314097616,Stub
13268,Akshay Yadav,India,804550163,Stub,1314097616,Stub
13269,Y. Hewoto Awomi,India,804579791,Stub,1314097616,Stub
13270,V. Vijayasai Reddy,India,804649489,Start,1314097616,Start
13271,Harbans Lal Khanna,India,804673492,Stub,1314097616,Stub
13272,Umed Singh,India,804713869,Stub,1314097616,Stub
13273,Mohsina Kidwai,India,804721555,Start,1314097616,Start
13274,Babu Parmanand,India,804810675,Stub,1314097616,Stub
13275,Dhirendra Singh,India,804850700,Start,1314097616,Start
13276,Saleem Ahmed,India,804869203,GA,1314097616,GA
13277,Ajay Singh Chautala,India,804892246,Start,1314097616,Start
13278,Pradip Kumar Brahma,India,804915584,Stub,1314097616,Stub
13279,Prabhat Kumar,India,804962461,Stub,1314097616,Stub
13280,Ved Marwah,India,804962649,Stub,1314097616,Stub
13281,Krishna Raj,India,804968128,Start,1314097616,Start
13282,Ambrish Singh Pushkar,India,804972023,Stub,1314097616,Stub
13283,Dinesh Sharma,India,804972769,Start,1314097616,Start
13284,Anupriya Patel,India,804974221,Start,1314097616,Start
13285,Adesh Partap Singh Kairon,India,804994921,Stub,1314097616,Stub
13286,Amrik Singh Dhillon,India,804994961,Stub,1314097616,Stub
13287,Avtar Singh Malhotra,India,804995020,Start,1314097616,Start
13288,Charanjit Singh Atwal,India,804995112,Start,1314097616,Start
13289,Gurdev Singh Badal,India,804995186,Stub,1314097616,Stub
13290,Harcharan Bains,India,804995207,Stub,1314097616,Stub
13291,Harsimrat Kaur Badal,India,804995227,Start,1314097616,Start
13292,Hira Singh Gabria,India,804995233,Stub,1314097616,Stub
13293,Rattan Singh Ajnala,India,804995434,Stub,1314097616,Stub
13294,Razia Sultana (politician),India,804995448,Start,1314097616,Start
13295,Sadhu Singh Thind,India,804995834,Stub,1314097616,Stub
13296,Karni Singh,India,805029045,C,1314097616,C
13297,Letpao Haokip,India,805046485,Stub,1314097616,Stub
13298,Yamthong Haokip,India,805046850,Stub,1314097616,Stub
13299,Gaikhangam Gangmei,India,805046998,Stub,1314097616,Stub
13300,Jai Kumar Singh Jaiki,India,805216826,Stub,1314097616,Stub
13301,Abdul Ghani Lone,India,805224315,Start,1314097616,Start
13302,Thuingaleng Muivah,India,805234429,Start,1314097616,Start
13303,Sone Lal Patel,India,805305263,Stub,1314097616,Stub
13304,Keshab Mahanta,India,805357523,Stub,1314097616,Stub
13305,A. M. Krishnamurthy,India,805362105,Stub,1314097616,Stub
13306,Yasar Shah,India,805394015,C,1314097616,C
13307,Najma Heptulla,India,805412979,C,1314097616,C
13308,Arun Sood,India,805430294,Stub,1314097616,Stub
13309,Probodh Purkait,India,805457259,Start,1314097616,Start
13310,Arvind Dave,India,805457935,Stub,1314097616,Stub
13311,Ghulam Mohammad Shah,India,805474401,Start,1314097616,Start
13312,Anis Kidwai,India,805510957,Start,1314097616,Start
13313,Jogaram Patel,India,805547349,Stub,1314097616,Stub
13314,Hari Shankar Tiwari,India,805580808,Start,1314097616,Start
13315,Yusuf Meherally,India,805637949,Stub,1314097616,Stub
13316,Bal Thackeray,India,805639220,GA,1314097616,GA
13317,Robert Masih Nahar,India,805683581,Stub,1314097616,Stub
13318,Sunder Singh Bhandari,India,805719705,Start,1314097616,Start
13319,Chiranjeevi Jetty,India,805720882,Stub,1314097616,Stub
13320,Kanshi Ram,India,805730120,C,1314097616,C
13321,Saroj Pandey,India,805730181,Start,1314097616,Start
13322,Raj Thackeray,India,805777888,C,1314097616,C
13323,Girish Chandra Saxena,India,805830402,Start,1314097616,Start
13324,Rajesh Rishi,India,805844566,Start,1314097616,Start
13325,Vangaveeti Mohana Ranga,India,805847796,C,1314097616,C
13326,Balmukund Goutam,India,805872615,Start,1314097616,Start
13327,Leo Varadkar,India,805967299,C,1314097616,C
13328,Meira Kumar,India,806014468,C,1314097616,C
13329,Beckstar Sangma,India,806033568,Stub,1314097616,Stub
13330,S.G. Murugaiyan,India,806047391,C,1314097616,C
13331,V. Radhika Selvi,India,806063437,Stub,1314097616,Stub
13332,Laeta Umbrey,India,806118015,Stub,1314097616,Stub
13333,Wangpha Lowang,India,806119656,Stub,1314097616,Stub
13334,Sobeng Tayeng,India,806120855,Stub,1314097616,Stub
13335,Sanford Marak,India,806127581,Stub,1314097616,Stub
13336,Kartik Oraon,India,806157426,Stub,1314097616,Stub
13337,Bishwanath Roy,India,806177356,Stub,1314097616,Stub
13338,Sardar Surjit Singh Majithia,India,806185787,Stub,1314097616,Stub
13339,Paritala Ravindra,India,806196742,C,1314097616,C
13340,Mahatma Gandhi,India,806203768,FA,1314097616,FA
13341,Gojen Gadi,India,806219014,Stub,1314097616,Stub
13342,Parveen Amanullah,India,806255959,Stub,1314097616,Stub
13343,Arun Kumar Sarmah,India,806286568,Stub,1314097616,Stub
13344,List of politicians of Indian descent,India,806311457,B,1314097616,B
13345,C. Rajagopalachari,India,806313042,GA,1314097616,GA
13346,Alok Sanjar,India,806327203,Stub,1314097616,Stub
13347,Zamru Manglu Kahandole,India,806385533,Stub,1314097616,Stub
